2023960000000,I originally got this for my newly aging skin to get a head start on taming back fine lines/signs of aging. Ive been using this for a few months & this ampoule has been a game changer with my hormonal acne. The niacinamide being in such a high dose has worked wonders at taming the amount of breakouts and time it takes them to heal! The moisturizing ingredients have certainty delivered as well leaving my skin supple and rejuvenated.  These ingredients work like nothing Ive experienced before.  Not at all the results I expected but very pleased and will be repurchasing.   Oh! & If the silicone reviews make you just as weary as I was dont let them. Ive surprisingly/obviously had no issue with buildup or clogged pores by using a double cleansing method in the morning and at night.I absolutely love this White Truffle Intensive Ampoul. It reminds me of another hign end serum that is white from Estee Lauder but what keeps me coming back for this product is its clean! The scent is light it absorbs nicely and my skin is super soft. Im 60 yrs old with minimal lines and no deep wrinkles. I give that credit to the K-Beautt skin care Ive been using. The price of this serum is reasonable too. A little goes a long long way. Im about out of my 1st bottle which lasted me a long time but because of the fact theres no preservatives Im leary of keeping products too long if I havent used all the serum. The scent is still pleasant from my bottle so Im assuming its still good and the dropper insures that not much air gets into the bottle when its open. If you havent tried this White Truffle ampoul you need to try it. Great for dry skin and doesnt leave an oily residue so Im also confident oily complexions can benefit from this serum.It sinks right into my skin!!!So far so good! I absolutely love how this ampoule leaves my skin! It is silky and the formula makes my skin glow from within!  I love the milky texture as well and my skin soaks it up! I started using sokoglam stuff for my entire skin care routine and I am obsessed you offer fantastic rewards and for my birthday gift I received one of my wishlist items!very mousterizing it feels very luxerious
2024030000000,Ive used this cleanser for over a month now and it has helped reduce the number of breakouts I get. Theres still some of it left after that amount of time since I use one pump in the morning and one pump for nighttime. After washing it off my face doesnt feel tight or abnormally dry at all. I used this alongside Olay Complete Moisturizing Lotion SPF 15 for daytime and Benton Aloe Propolis Soothing Gel at night and my skin has been doing well ever since. Even though I dont see it being a cleanser that can work by itself (as in no need for oil cleansing I dont have an oil cleanser yet but I will get one soon) this does what I want as a water-based cleanser and will repurchase. I dont have an oil cleanser yet.It works so well with the coconut oil cleansing pads from solved. The foam is so nice and fluffy! it cleanses really well without leaving my skin feeling stripped.Emptied! Super soft luxurious fluffy foam that lasts. Absolutely zero irritation even when used directly in eyes. Perfect for ultra sensitive skin. Basically scent-free. Recommend for those who need something extra gentle. Could be more affordable but thats my only critique!Feels very luxurious on skin and leaves skin feeling soft after useI always get nervous when something says coconut because of coconut oil but this coconut water cleanser makes my skin feel clean and hydrated. 2 pumps is more than enough. Will be repurchasing.
2024050000000,been using this product for a while now and is my fave to date. its so soothing after a double cleanse.I like the smell and how the toner clean my face very nice.This toner was not bad not good just so-so. Too much money for what you get.I love this toner! I was looking for something to temporarily replace my Neogen Calendula cleansing water since its always out of stock and this is perfect. This toner smells strongly of flowers but isnt overpowering or caustic. And its gentle on my sensitive skin which typically gets irritated by practically everything.I have a combination skin type I get oily on my forehead and temples (and occasional on my chin).  been using this product for less than a month. At first I would use the product all over my face but after a few days of usage I noticed that it was over drying the spots on my face that are normal/less oily and like a previous reviewer said when layering products on top it causes a really bad burning and tingly feeling on the parts of my face that are overly dried. Mostly around my mouth...like where a mustache would grow (in that area). The three star is because it works really well when it comes to reducing the oil on my forehead. I guess its because the toner is meant for oily skin and putting it where my skin is not as oily has negative effects.
2024650000000,I absolutely love this it makes my skin so unbelievably soft and I use it on Sundays and Thursdays. I highly recommendI initially received this peel gel as a sample and have since ordered it twice. The price point is good and I find it a very effective product not to mention satisfying to use. I alternate between this and the Neogen Lemon Peel pads. I am prone to hormonal acne along my jawline and this product seemed to really help clear that up when used with other treatments.   Note that if used correctly it is a relatively gentle exfoliant - but it is possible to overdo it so be kind to your face and dont scrub too much!It works well on my forehead and around the nose but as soon as it touches my cheeks my rosacea flares up for hours... Maybe be careful if you also have sensitive skin.I have dry sensitive and acne prone skin. I have to exfoliate often to keep acne at bay but also keep a light touch. This exfoliant is nice feeling works beautifully (I love using it on my Vit C serum nights) and doesnt smell strongly of anything. I am a repeat buyer!good
2032450000000,Since Ive started using this product I no longer need a physical exfoliator unless I want ti use one. My dry skin flakes have pretty much disappeared and my skin looks new. I cant imagine not using this. It honestly transformed my skincare routine!This a gentle exfoliating essence. However the texture was too thich and more like a serum. I was expecting more of a fluid like texture and was disappointed. Did not continue using.good product but if used too much it may irritate skinMy favorite chemical exfoliant. I love waking up to smooth and glowing skin the mornings after I use this product (not more than a few times a week!). Its not too irritating has a high concentration of AHA and is an excellent value. Just start slowly.I have tried many chemical exfoliants in the past but none measure up to this one. It just tingle when you put it on your skin which I personally like. I haven�t been having issues with my dry skin since I have started using it 2-3 times per week.
2070550000000,Just received this & trying it for the first time. So far I am liking it.I absolutely love this cleanser! its super light and doesn�t make my face feel saturated (I have oily skin). It smells pleasant and not strong. One of my favorite things about the cleanser is you don�t need much at all to use! It will last a while but I would definitely recommend to anyone! I use it along side the cleansing balm and dear hydration toner and moisturizer.I literally only need half a pea size of this stuff and it foams very well to clean my entire face and neck. Even after rinsing off and drying it doesnt leave my skin try and tight. Smell is pleasant and not too strong either.I just LOVE the Clean It Zero Foam Cleanser! it hydrates my skin and gets it totally clean. Ive been using it with a muslin cloth lately and the results are amazing. I love the fragrance -- its almost a candy smell. Its great to keep in the shower.Creamy and light not stripping. Doesnt irritate my story sensitive skin either.
2074420000000,Probably one of my favourite moisturizers so nice and light and smooth. Makes me feel so hydrated 100% will buy againI bought this this for my mom (already on her second bottle). She said she loves this product it is very hydrating and she can tell her face feels lifted/tighter and very soft.   I introduced the Korean skincare to my mom about a year ago and she has been so obsessed. She does not want to use any other kind but the K-beauty. I Cant blame her.   Skin type and age Is based my momI was hoping for more of a cream but this is a gel. oily skin this might be perfect but I didnt really feel it did much for me & I needed to reapply because it left my skin feeling dry even though we lived in humid Georgia. didnt notice much for my crows feet either. Going to spend a few bucks more to try the Klairs Midnight Blue Calming Cream.I use this as my nighttime moisturizer. I can say I love the texture and how it goes on. It is super smooth. I have only been using it for about a month so I Cant say I have seen any improvement in skin tightening which is what I want at 47! But I typically give new items 6 months unless I really don�t like it. I will continue to use this product.The product photo looked more like a cream to me (and its even in the name!) but this is a gel-type moisturizer. I have dry skin and usually need a thick cream at night so this didnt quite work for me. I applied a layer and it got absorbed quickly but my skin felt taut so I applied another layer. I repeated this 2 more times and gave up. I found that using a layer of this and putting on Egyptian Magic on top works well. Using the oily Egyptian Magic alone doesnt feel moisturizing to me so Im thinking maybe the Collagen Lifting Cream has high water content but not much oil. Hence Im guessing this would work better for someone with an oily skin.
2074450000000,Another product I have been wanting to try! Glad I did! This definitely does its job! It cleans my face perfectly and makes skin feeling nice! its not harsh nor does it have any strong smell! This is the first product I use am and pm and then I follow up with the cleaning oil! What a great combination!This is a great product especially for sensitive skin. I have very dry & sensitive skin HOWEVER after the first two weeks I began to notice that my pores werent as clean and my face was extremely oily even after I washed my face with a water-based cleanser. Overall its one of the better cleansing balms I have used yet but it leaves my face feeling oily rather than clean.Hi Shallom   We are sorry to hear that the product didnt work out for you. Please reach out to hellosokoglam.com and we will be happy to get you all sorted. Have a good day!This pore cleansing balm didnt dry out my skin. This oil cleanser was better than any other that I have used.This smells amazing and melts into your skin like a dream. I use it in the shower and my face feels amazing afterwards.
2092490000000,I bought this after using a Nacific sheet mask and really enjoying the fresh herbal scent and results. This eye cream is nice for PM use (too sticky/too long to absorb for my daytime routine) but at my age I need a thicker bouncier firming eye cream for night that targets wrinkles. So this won�t be a repurchase for me but for a younger person looking for a solid PM eye cream as a preventative and moisturizing measure this could be a great choice.I actually got this product in my monthly Ipsy bag. I love it! I really wanted a product that would brighten my eye area and this has worked a lot better than the former cream I was using. The fact that it is clean and cruelty-free makes it a winner in my book!I got this from ipsy i would definitely repurchase this. Its very moisturizing a little heavy but its perfect for dry skin and night time useI got this product in my first Ipsy bag. Its the best eye cream Ive ever used--and Ive used many. This beats several much more expensive brands (including clinique biossance etc.). I have heavy eyelids that are very puffy in the morning and are starting to show fine lines. I also have extremely sensitive skin. This product is hydrating comfortable effective and does not irritate my eyes or skin AT ALL. Fantastic. The tube is huge but I will probably repurchase when it runs out (next year? lol).I was tempted to return this eye cream because it gave me whiteheads in my eye area durning my first 2 weeks of use. I battle with acne but this is something I had never experienced.   The last straw was when I got a clogged pore on my lower lash line. It hurt so bad! Hence I deducted a star.   I was going to return this item but with COVID-19 it didnt seem worth it. To be fair I do have sensitive oily acne prone skin.   Ive continued to use the eye cream as Im at my parents house and this is the only one I have. Im passed the breakout point and overall its a good moisturizer. The retinol/vitamin A is working and I have seen my fine lines improve.
2092510000000,It works well but when applying it feels like it stays on the surface and doesn�t absorb.Received this product as a sample I love it immediately. It makes my other beauty products work more efficiently.In just a couple short weeks of using this product Im already seeing improvements in my skin. Definitely more hydrated and supple.I love this product I love how it layers under my serums and moisturizerbeen using this for a couple of weeks and so far I like it. I like the feeling of it and it has zero fragrance.
2103910000000,I was hasn�t it to get this at first because I read a lot of the reviews saying it wouldn�t apply but if you read carefully you are not supposed to shake the bottle. The pink powder and liquid are supposed to be separated. Then what you do is you Take a Q-tip to the bottom and take it out and you will see it stays on. Then just dab it on your blemishes.Love this product. I usually use the Mario Badescu product. I tried this one as I do most of my beauty shopping with Soko Glam. The text consulting is super helpful so this was a recommendation from the team based on what I have used in the past that works.Works well to dry out blemishes and whiteheads and doesnt irritate my sensitive skin or leave red burns around the pimple site afterwards an issue Ive had MANY times in the past with acne spot treatments. I think this works as well as (or even better than) most pimple patches on the market.My 16 year old son loves this. It helps reduce redness and swelling around his larger pimples and with smaller blemishes they go away much faster. This also helps keep him from squeezing and touching his face so much. Just have to remember to wash it off well before leaving the house or it will look like you have calamine lotion dotted all over your face!I bought this for my 15 year old daughter. She had a patch of very irritated large pimples near her hairline. After using this product for less than a week the pimples are completely dried up and flat. It does leave a little residue that is difficult to wash off but its worth it since it definitely cleared up her skin. Would definitely recommend.
2140920000000,I got a sample of this essence in one of my SokoGlam orders. I almost threw it away but ended up bringing it on a trip (pre-COVID) and I am SO glad I tried it! That night I replaced my Neogen Micro Ferment Essence with this Danahan Essence and the next morning I touched my skin while washing my face and could not believe how velvety it felt. It was INCREDIBLE. Ive been fortunate enough to never have had to deal with acne but I didnt realize that this degree of softness was even achievable. I looked up the price though and decided not to purchase since it was pretty pricey. Fast forward a couple years and my skin barrier has become a bit compromised in the last few months because Ive overdone it on some actives. Paulas Choice Vitamin C Booster made my skin even more velvety but after awhile I developed some texture and irritation. I tried some barrier restoring and calming products only to come to the sad conclusion that niacinamide irritates my skin. I remembered this essence and decided to purchase it. Im happy to report that it is non-irritating has soothed my irritation (Im a month into Tretinoin) and still makes my skin super soft. There is a perfume-y scent but thats never been an issue for me and I think it smells good.I love this essence. If you love herbal scents then this is perfect. I always feel very relaxed when applying this. The texture is very smooth and thicker than expected. I feel moisturized after applying and my skin feels very soft/ smooth. I didnt break out from this product at all and its one item in my skincare routine that I look forward to using.I love the smell of this essence! Tbh it has more of a serum consistency... Im not sure if it does anything other than hydrate my face but I love how smooth it feels on the skin and it also doesnt leave a sticky residue.This essence is hydrating and works well with my ordinary activesI like this essence it did not sting my skin this may sound funny one night I felt something smooth on my face and then I realized it was my skin! Im not kidding thumbs up.
2144370000000,I previously was using an oil with vitamin c and bought this to replace it. I love that it just absorbs into my skin.I love this serum! I have combination skin so some vitamin C serums may aggravate my skin. I was delighted to feel nothing but relief when this went on my skin. I use both day and night and my skin looks brighter by the day. The formula they made was amazing and Im glad I got my hands on this one! So should you!A vitamin c serum I keep going back to. Not heavy on fragrance nourishes and I actually see a difference when I use this product.I have sensitive and dry skin so I was quite reluctant to try another vitamin C product. However after about a month of using this serum I noticed that my hyperpigmentation went away! No irritation or breakouts and it brightens my skin. Definitely recommend.I have sensitive and combo skin. I tried the Triple C lightning before and it was a little too strong so I was wary of trying this. But after a month of consistently using it I noticed many of my dark spots have faded and my face overall looks brighter! I like it so far!
2161750000000,Really good at clearing spots without overly drying and causing my skin to flake.Dries my pimples without drying my skin. It goes on clear I use this at night on target areas.Best acne treatment gel I have ever used. I have tried basically all of them and none of them has ever been like this product. It doesnt dry out my pimple or make it more red and irritated like other acne treatments. I love the gel like consistency. Within a day of using this my pimple is less red and noticeable and within a few days it is practically gone without leaving a mark. Really comes in handy when I get those annoying hormonal breakouts. I will definitely buy again.The consistency of the product is cool and soothing. Not claiming overnight miracle results but definitely helped heal and relieve breakouts over a couple of days (longer for angrier bumps). Not at all drying in my experience.I saw results either the next day or couple days after. I dont have acne and rarely get blemishes or problem areas so take my review with a grain of salt. But I had a baby not too long ago so my skin has changed and have been getting some bumps here and there and mild breakout areas (tiny bumps) and this stuff clears it--either clears it all the way or at least calms it down! love this stuff! and a little goes a long way!
2161760000000,???? literally so good. i avoided all USA sunscreens due to the insane chemicals in them and their quality. this right here is a holy grail tho i mean the consistency? perfect. not thick n greasy and dragging on your skin like every spf i try. it makes my skin so soft n glowy after my routine No white cast and wears beautifully under make up. I bought 2 since it is a small bottle but I don�t regret it one bit. Don�t think i�ll be switching anytime soon!!!This sunscreen is the holy grail of all sunscreens. No white cast at any depth of skin and its velvety smooth for multiple reapplications even if you�re sweaty. The only downside is how small amount comes in the package. After the first day it was half empty although I only used it on my face.This sunscreen feels good and goes on well over lotion. Also doesnt feel like it has a lot of white cast. Definitely recommend!I discovered this product recently and it has become a new staple in my skincare routine. i mostly use with no to little makeup. Sometimes I use concealer in a few spots on top of the sunscreen. Product leaves NO white cast and is light and breathe-able. I read that it is not waterproof but I have had no issues with any of it bleeding into my eyes while exercising & sweating. This product has become a new favorite and I highly recommend it!This is the first sunscreen  been loyal to in quite awhile. It has a great lightweight but emollient texture. I can usually skip a morning moisturizer when using this sunscreen. No white cast and only a mild sunscreen scent which I don�t mind at all.
2162380000000,This isn�t my favorite foam cleanser but its nice. If you�re worried about ingredients then this is a great option. its clean and vegan (why I got it). Smells very slightly minty and feels like a dry foam which is hard to explain but it does the job.Tried this a few times but just terrible for me. Firstly it is very hard to wash away. The first time I made the mistake of using 2 pumps and it took far too much time water and rubbing to get to the point where I could not feel it on my skin. Then once it was all off my face was as dry as the desert. Maybe this would work for someone who has super oily skin but definitely not for me.This keeps its foam I think it might be a little drying. But it also winter so Im super dry anyway. But it is gentle no real smell.Hi purchased this after the session with consultant. I thought this would help my sensitive skin. But it made more worse. My skin became extremely dry and flaky and i can see wrinkles in my forehead. Usually I see that when it is super dry. Hopefully I will be able to find better one.I have never used a face wash where my skin felt instantly better after use. its light in texture and scent but a little bit goes a long way. For a foam cleanser I was impressed by how well it spreads without fizzing out right away. Immediately after use my pores feel tight and my skin feels so clean and smooth. Will be purchasing again and again
2162420000000,At first I wasn�t sold on the thickness of the cream but after I started using topicals for my acne this was the only cream that felt soothing for dry and tight skin. It especially feels good after sun exposure or dry winter skin. This will be my 3rd time purchasing!It makes my face to feel very hydrated and very soft! HIGHLY RECOMMENDI havent used this enough yet but my first thoughts are that I love moisturizers that come in tubes because it feels more hygienic. I have dry skin and I wanted a moisturizer for the warmer weather. Ive heard this is better suited for the winter months but my skin is so dry that it drinks this right up. With a serum underneath I think this will make your skin look plump and dewy!I was very excited to ise this cream until I broke out in such an awful way. The firet time I used it I broke out so I decided to stop because I thought that maybe I used it with another product it doesnt go with but no. Used it for a 2nd time and woke up with my fave feeling like a bad road.Hi Mo   I am so sorry to hear that about your reaction! Please reach out to hellosokoglam.com and we will be happy to get you all sorted. Looking forward to hearing from you soon. Have a good day!
2171560000000,I love how my face feels and looks after using these. All of the Mediheal masks are amazing and I highly recommend.Love them! Use them once a week!love this brand some of my favorite sheet masks.very brightening and leaves your skin glowingThis definitely does what it says it will do. I usually avoid products with charcoal as it can be a little to drying for my skin but this was not drying at all. My skin felt and looked clear bright and hydrated afterwards. Super happy with this one!
3860430000000,Feels good smells good.  only been using it about 2 weeks but I like it so far.I really like this eye cream. I have noticed my dark circles lessen in the week and a half  been using this.  had no issues applying makeup on top of this product either. It will take more time to see how this handles wrinkles but I have high hopesMy first ever order came with a sample of this eye cream and it lead me to purchasing it. Dark circles were minimized and made my face looked more awake and refreshed. Very light and easy cream.This cream isn�t too thick and has a nice consistency. It has helped my dark circles in just a week!I originally got this in the sample size and used it to the last drop. So I ordered the full size because it makes the skin around my eyes feel great! Recommend )
3860440000000,Finish the whole bottle. It was good calming skin and very hydratingThis is my go to toner when I need a little extra moisture. It has a slightly heavier (less watery) consistency than other toners but it works well to provide that extra layer of moisture to my dry skin.I love that this toner is a little thicker. I apply this with my hands by patting my face with me hands. It makes me face feel clean and fresh .I love this toner so much! I have sensitive dry acne-prone skin and this has kept ny face hydrated while slowly helping with my acne scars. It has a nice smell which eventually goes away but feels extremely luxurious. its not watery at all and my skin absorbs it beautiful.  I just purchased my second bottle. It came in a different presentation with different cap and the bottle had a new font which did concern me a little bit however I trust SKG and its probably just a new presentation from the brand.A subtle yet effective base for my facial skin routine.
3860450000000,I bought this on a whim to try out and needless to say Im already almost half way through my second bottle! I could pair a few layers of this with a few layers of my Acwell Licorice Toner throw on some moisturizer sunscreen and go on about my day if I wanted! Its so light weight it just seeps into the skin while hydrating and giving the most beautiful glowIve been looking for an SKII dupe for the longest time because that thing be expensive af but gives the most beautiful glow. No other first essence Ive tried has replicated the results of SKII for me until I tried this.  This thing is great! It basically feels the same as SKII without the scent. And it gave the healthiest looking glow too. Highly recommended!This water essence goes on effortlessly and feels nourishing and soothing. 4 stars because it sometimes feels slightly astringent after application which I expect more from a toner than an essence. I suspect this may be a good product for people who want a single product to act as toner and essence or people with oilier skin than mine. Well worth the money but I will probably replace with Neogen.I have very sensitive skin and get super oil and super dry in some spots this evens out my tone perfectly. It very hydrating where I need it to be but not too heavy where Im oily.I never write reviews-but this product is amazing. It cleared my tinea versicolor more effectively than my doctors prescribed medicine.
3924690000000,I love that it is spray and the smell is so good.I received this as a gift with purchase. I use this after finishing my morning and night routine as a last step after my moisturizer. Not sure if it locks anything in but that is my purpose. It is a very light mist and has a slight but pleasant scent. No complaints. Seems to be a very nice product. I give it a few shakes before using to fully mix the product. I also have used this when I am short on time and can not apply my full skincare routine to give my skin some type of hydration. So far I like it and would recommend as a good backup serum when you need something quick.Great productI really like this spray! It makes me look very glowy. It doesnt feel watery too like a true serum even though its a spray.Spray for all seasons! ☺️
3935370000000,Gentle exfoliant  Leaves a nice glow without feeling harshThis was the first chemical exfoliater that  ever used. I was skeptical at first because I have super sensitive skin but it was great! It helped me get rid of blackheads while also keeping my skin moisturized and not drive my skin crazy!!This is a new type of exfoliator for my extra sensitive skin I just started to use it and so far Im happy with the results. My skin looks smoother and brighter without irritation.The first time I used this I wasnt sure it was working well because it seems to clump up before you even really rub it in but my skin is sooo smooth and soft after. I really enjoy this product now that I know what to expect. Its gentle but effective doesnt break me out or irritate my skin.Peeling gel. Ive seen a few videos where the gel is applied and it peels as its being worked into the skin. This PHA exfoliator in particular clumps up before being able to apply evenly throughout the face. My fingers are dry. I read the instructions. Why is it clumping up so quick? Nevertheless I worked the product into my skin. Doing so the product would fall off (because of it being clumped up). Whatever product i did manage to get on my face after washing it off it left my skin feeling okay. This product did not do well overall. The clumping and peeling should accur when being worked into the skin.
3935390000000,I use this for everything! My face my body hands Ive gone through BOTTLES of this stuff. Definitely something I utilize as a hydrating/moisturizing serum due to the texture. I will spritz a bit on my hands as well due to all of the hand washing then go in with a moisturizer or use on my body as a serum after my shower due to help with dry patches that appeared during the winter. Definitely a stapleI have very sensitive skin so I was happy to try it based on the reviews. at the beginning of using this product my eyes started to look brighter and I was so happy!. Now... my eyes are BURNING!!! I can only use it once a week but recently I cant even put it on. My eyes feel like they are on fire. I tried to wash it off but the stingy is still hereSpray is waaaay too aggressive and uneven but spraying on your hands and patting it in works perfectly (though that might defeat the point for some lol). Great extra step of moisturizing a tad bit oily but it sinks in fast. No scent which I likeThis stuff is amazing. I spray it on after toner/moisturizer and it keeps my skin hydrated all day.Great when you need some moisture after wearing a mask or just from general winter dryness.
3935400000000,I love this sunscreen so much it doesn�t leave a white cast at all and has a cooling effect when you put it on. Also leaves my skin looking so dewy!!My face isnt that sensitive but my eyes water like crazy with most products I use. So if you have sensitive eyes (or skin) give this a try and hopefully it works for you.I absolutely love this sunscreen. I have very dry sensitive skin as well as rosacea. Most sunscreens burn my face. This doesn�t at all. I Cant tell you how much I love it.I hope this never goes out of stock. I have been looking for a light sunblock that isn�t heavy on my skin spreads easily doesn�t leave a white cast and doesn�t make me breakout. This meets all of those!Really liked it
3942310000000,My skin has been out of whack with the change in weather and this is the first thing that seems to balance everything out! It absorbs quickly the actual face sheet is a good size (other ones always feel way too big!) and its not oversoaked in serum the way that I find others to be.Worked so well for my sensitive skin + combination skin! Plus the packaging is super cuteI usually like to put this mask on during my routine on sundays to reboot my skin before a new week starts.Feels refreshing and cooling. I love how much essence it has. Once placing the mask on my face i spread the rest down all over my neck and pat it dry.   Afterwards i do not deal with any excess drippingOrdered this after recieving a free bottle of their toner and this mask is pretty similar! Amazingly moisturizing and calming does exactly what it says. Plus the packaging is pretty cute.
3942320000000,I am not a fan of the pilling of this cleansing balm (the part that exfoliates). It seems like a normal cleansing balm but when you start to rub it on to your face the exfoliating pieces (feels/looks like pilling) get everywhere. When Im at the sink it gets all over the counter floor my clothes hair.. its just a mess (and Im not usually messy) and not an enjoyable experience for me. Other than the pilling it seems to be effective with removing makeup as a first (oil) cleanse. There is a lot of product in this jar so it will last for a while. Unfortunately I am not a fan.I have sensitive and combination skin thats more towards dry. I absolutely love the smell of this and it definitely peels and leaves my skin super soft but I found I cant use this more than once a week otherwise it dries my skin out too much even with a lot of moisturizing and my skin starts to feel raw.It is very nice on the skin. It removes the make up and skincare I have on with ease. Love the improvements my skin has shown.I just started using this cleansing balm and I really like it so far! its different from others that  tried - its slightly creamy and the exfoliating beads seem to be gentle enough for my sensitive skin.Gentle and added moisture
3943070000000,I really enjoyed this moisturizer. I woke up moisturized and helped reduce peeling on nights I use Tretinoin. However it didn�t work with my skin type on my off Tretinoin nights. It was too moisturizing. I think this would be great for a person with dry or combo skin type.This moisturizer is a solid workhorse in my skincare routine. I use it nightly after cleansing and applying treatments. I try to keep my nighttime skincare routine simple so I only use essence at night and tretinoin a few times a week. This moisturizer is able to effectively lock in the hydration from my essence all without irritating my skin. This is a repeat purchase for me and  even bought one for my dad.I have extremely reactive sensitive skin thats very dehydrated and normal to slightly dry. I love the texture of this its like a gel cream to me and effectively hydrates without feeling like theres a film. Its unscented but it has a strong like unscented product smell to it but it goes away after a minute.This moisturizer is the perfect combination of being lightweight and still moisturizing my skin well. Upon application this moisturizer feels lightweight like a gel cream but after it has dried the moisture of the moisturizer starts to sink in. Which feels amazing!I like the few ingredients. Smells a little like plastic when you first apply but fades quickly. A little sticky but hydrating.
3943080000000,I love how quickly this product dries and how light it is on.Clay masks in the past have dried me out leaving my skin tight and somehow even oiler than before. I thought I would give this a try - on a whim - to shrink and clean my pores. Im so glad I did. This mask dries well no crumbles and has a very subtle earthy smell. My skin feels almost squeaky clean when rinsing (all the oil sucked up) but when all done and dry my skin feels smooth and supple. I use this mask 2-3 times a week in the morning. It tightens my pores and leaves my skin texture and color balanced. Applies smooth and there is ample product for the price. This mask is now a part of my permanent routine.Helpful for irritated problematic acne-prone skin without drying out my skin. Also some light exfoliation but very mild non-abrasive green leaf bits which is very good for sensitive skin.I love this clay mask! Ive never tried mugworth before but Im glad I did! This is comparable to the Origins clay mask w/ honey. So it will go deep into your pores and get all the gunk out while moisturizing your skin! Unlike most clay masks this will nourish your skin while also sucking out the debris! It is also relatively cheap in comparison to the Origins one.Im very picky with my skincare ingredients but it seems like my skin loves anything mugwort. This mask doesn�t get tight on the skin & has a calming effect after applied. 10 minutes is all you need for this one & you don�t need a lot for application so this tube will go a long way.
4098700000000,I just turned 40 years old & I wish I found this Living Cleansing Balm before. It is so smooth & soft in your skin & particularly your eye area. Im glad I found this cleansing and will never go back to use the micellar waters that just dry out and burn your eyes. Ill be one of many more forever customers.Best Balm Ever. Works fast at removing makeup feels nice and smooth and does not leave that oily waxy buildup feeling. Love this stuff worth the price!This product is worth the hypeThis is by far the best Cleansing Balm Ive used. I love everything the texture the scent the color the effectiveness...My skin is happy and I cannot say more... Great job Charlotte Cho and team. ❤️used a lot of different cleansing foams oils and balms over the years with generally good results however this is the best one yet and is the first to give me immediately noticeable long standing amazing results. I�ll never use another cleanser from now on! I�d also highly recommend using the Then I Met You cleansing gel along with this.
4098780000000,great for my dry skinI damaged my skins moisture barrier using other products. This has helped me get my skin back to normal without causing me to break out and has soothed my irritated red skin. I plan to repurchase it when I run out -- definitely worth the price!Love this essence! its so soothing and moisturizing and I feel like its helping my redness.I have never tried an essence in my skincare routine before so this is my first time trying one. I have to say that I am very impressed with Missha�s formula. The essence is so amazing it calms any redness and hydrates my skin. My skin feels amazing and supple after using it and it surprisingly doesn�t have any scent to it and it did not break me out too. Will definitely repurchase in the future!I read the reviews on this and found that I wanted to give it a try so I ordered it. I have been using this after my toner and love it. I was very nervous at first on trying it being I have kind of sensitive skin but I have not had any bad reaction to this. I think it has worked a good deal with calming my very angry and purging pores. Finally I can say my face is happy with me yayyy!!
4098790000000,highly recommendedI love the effortlessness of this product. The misting pump makes use eas. I also saw an instant difference in the even texture of my skin.hydrating but not too much for my combination skin. It makes my skin feel refreshed and looks healthy and glowingI was looking for a mist to incorporate to my routine and this one is so hydrating and soothing. Makes my skin glow especially in this nyc winter weather.I prefer the essence much more compared to the mist. First off this product seems to have a more noticeable scent (not an earthy one but more like perfume). Never really noticed the scent with the essence though. It is definitely easier to apply but the spray is very localized so I feel like I end up using more than normal. However it functions the same. Great hydration and no negative reaction from my sensitive skin.
4118710000000,Love it so much and pairs great with my madeCera cream double essence toner!This is a lightweight moisturizer that goes on like a cool splash. It balances out any oiliness from face oils and lasts all day. its a nice switch for the spring/summer seasons.I am so glad Soko Glam put this back on the site. I fell in love with it and it was suddenly gone a couple months ago. This is the only thing that seems to work with my skin (Im oily dehydrated sensitive and acne-prone). This moisturizer helps keep me matte throughout the day while still being moisturizing. My skin was better than it has been in 10+ years when I was using this. Sadly when I had to find a substitute when it was no longer for sale my skin broke out in acne and it is very patchy and dry again while still being oily. I tried a few different products but nothing worked. I saw this was on the site again and I bought 4. I hope it sticks around!I use this as a daytime moisturizer when I want something light and fast-absorbing. It feels great under a layer of SPF and makeup and I dont have any issues with makeup slipping. A perfect everyday kind of moisturizer.struggled with terrible acne that just didn�t go away. I tried many products and they failed me horribly. I had the skin concierge with Zoe and she recommended a few products and I must say that I love them all! This cream is lightweight and helps keep my skin hydrated while also helping get rid of my acne and scars. There�s not much product it only lasted me for a month but its totally worth it!
4118720000000,It was an OK cleanser for me but it was a little bit drying to my face so I gave it to my sister who is not very into skincare but still have a one or two step routine to keep her skin controlled. This cleanser is a holy grail for her since it had helped her to reduce black heads and improve a little a bit her adult acne.Purchased for my niece to help with her teenage skin. Appears to be helping manage her skin.used really expensive cleansers in the past (first aid beauty philosophy tatcha...) and got tired of spending the money so I bought this one. its truly the most effective cleanser  purchased and while it might be irritating if you have acne it cleared mine up right away and actually did something for my pores without needing to use an oil based cleanser. Plus if you use it with hydrating products the dryness won�t be a problem. My skin tends to be on the sensitive/oilier side and even in winter this product does the trick without drying my skin out. Honestly super impressed and it feels great smells great and leaves skin feeling soft and smooth! Squeaky clean too!I was very excited to try this product because of the charcoal in it but I was a little disappointed with it. This is great as an exfoliating cleanser. My face always feels super clean and fresh after I use it and I noticed my blackheads on my nose has decreased in visibility but my face feels very tight after I use it. I always had to double up on my moisturizer because of how dry this was making my face after using it. Only a small amount is needed which is great because it lasts a long time. If this product could be fixed so that it is less drying I would buy it again because it does wonders on blackheads and pores.Was afraid it might be too drying or harsh for daily use but its been great! I use it nightly and feel squeaky clean after! The texture and foam is amazing.
